voting_date,released_date,title,audience,total_audience
2023-05-27,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,232,8252
2023-05-14,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,2,8020
2023-05-10,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,2,8018
2023-05-08,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,3,8016
2023-05-07,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,21,8013
2023-05-06,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,65,7992
2023-05-05,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,201,7927
2023-05-04,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,100,7726
2023-05-03,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,5,7626
2023-05-02,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,8,7621
2023-05-01,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,117,7613
2023-04-30,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,160,7496
2023-04-29,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,179,7336
2023-04-28,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,26,7157
2023-04-27,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,31,7131
2023-04-26,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,117,7100
2023-04-25,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,482,6983
2023-04-24,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,168,6501
2023-04-23,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,2802,6333
2023-04-22,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,2521,3531
2023-04-21,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,487,1010
2023-04-20,2023-04-20,아머드 사우루스: 기계공룡제국의 침략,523,523
2024-12-16,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,23,29730
2024-12-15,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,5,29707
2024-12-14,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,7,29702
2024-12-13,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,89,29695
2024-12-12,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,15,29606
2024-12-11,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,8,29591
2024-12-10,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,4,29583
2024-12-09,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,9,29579
2024-12-08,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,15,29570
2024-12-07,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,189,29555
2024-12-06,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,8,29366
2024-12-05,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,20,29358
2024-12-04,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,17,29338
2024-12-03,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,47,29321
2024-12-02,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,15,29274
2024-12-01,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,120,29259
2024-11-30,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,249,29139
2024-11-29,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,37,28890
2024-11-28,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,80,28853
2024-11-27,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,57,28773
2024-11-26,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,113,28716
2024-11-25,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,875,28603
2024-11-24,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,517,27728
2024-11-23,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,685,27211
2024-11-22,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,346,26526
2024-11-21,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,325,26180
2024-11-20,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,554,25855
2024-11-19,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,852,25301
2024-11-18,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,307,24449
2024-11-17,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,2042,24142
2024-11-16,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,1557,22100
2024-11-15,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,830,20543
2024-11-14,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,900,19713
2024-11-13,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,1253,18813
2024-11-12,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,2252,17560
2024-11-11,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,1638,15308
2024-11-10,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,2783,13670
2024-11-09,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,3391,10887
2024-11-08,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,1563,7496
2024-11-07,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,1653,5933
2024-11-06,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,3002,4280
2024-11-05,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,82,1278
2024-11-03,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,154,1196
2024-10-31,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,848,1042
2024-10-26,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,194,194
2024-12-23,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,11,29910
2024-12-22,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,3,29899
2024-12-21,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,20,29896
2024-12-20,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,8,29876
2024-12-19,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,127,29868
2024-12-18,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,10,29741
2024-12-17,2024-11-06,아메바 소녀들과 학교괴담: 개교기념일,1,29731
2023-12-31,2005-04-01,아무도 모른다,53,40680
2023-12-25,2005-04-01,아무도 모른다,6,40627
2023-12-24,2005-04-01,아무도 모른다,31,40621
2023-12-23,2005-04-01,아무도 모른다,38,40590
2023-12-22,2005-04-01,아무도 모른다,15,40552
2023-12-21,2005-04-01,아무도 모른다,23,40537
2023-12-18,2005-04-01,아무도 모른다,6,40514
2023-12-17,2005-04-01,아무도 모른다,53,40508
2023-12-16,2005-04-01,아무도 모른다,52,40455
2023-12-15,2005-04-01,아무도 모른다,93,40403
2023-12-11,2005-04-01,아무도 모른다,61,40310
2023-12-10,2005-04-01,아무도 모른다,150,40249
2023-12-09,2005-04-01,아무도 모른다,130,40099
2023-12-08,2005-04-01,아무도 모른다,88,39969
2023-12-07,2005-04-01,아무도 모른다,2,39881
2023-12-06,2005-04-01,아무도 모른다,25,39879
2023-11-02,2005-04-01,아무도 모른다,116,39854
2023-11-01,2005-04-01,아무도 모른다,116,39738
2022-04-07,2005-04-01,아무도 모른다,75,39622
2022-04-05,2005-04-01,아무도 모른다,29,39547
2022-04-03,2005-04-01,아무도 모른다,23,39518
2021-05-05,2005-04-01,아무도 모른다,2,39495
2021-05-02,2005-04-01,아무도 모른다,2,39493
2021-04-29,2005-04-01,아무도 모른다,8,39491
2021-04-25,2005-04-01,아무도 모른다,15,39483
2021-04-22,2005-04-01,아무도 모른다,2,39468
2021-04-20,2005-04-01,아무도 모른다,6,39466
2020-10-11,2005-04-01,아무도 모른다,2,39460
2022-07-05,2021-03-31,아무도 없는 곳,23,21216
2021-12-25,2021-03-31,아무도 없는 곳,19,21193
2021-12-12,2021-03-31,아무도 없는 곳,1,21174
2021-07-18,2021-03-31,아무도 없는 곳,352,21173
2021-07-17,2021-03-31,아무도 없는 곳,600,20821
2021-06-08,2021-03-31,아무도 없는 곳,3,20221
2021-06-07,2021-03-31,아무도 없는 곳,1,20218
2021-06-02,2021-03-31,아무도 없는 곳,5,20217
2021-05-31,2021-03-31,아무도 없는 곳,3,20212
2021-05-29,2021-03-31,아무도 없는 곳,4,20209
2021-05-28,2021-03-31,아무도 없는 곳,2,20205
2021-05-27,2021-03-31,아무도 없는 곳,42,20203
2021-05-26,2021-03-31,아무도 없는 곳,6,20161
2021-05-23,2021-03-31,아무도 없는 곳,1,20155
2021-05-20,2021-03-31,아무도 없는 곳,9,20154
2021-05-19,2021-03-31,아무도 없는 곳,4,20145
2021-05-18,2021-03-31,아무도 없는 곳,9,20141
2021-05-17,2021-03-31,아무도 없는 곳,12,20132
2021-05-16,2021-03-31,아무도 없는 곳,7,20120
2021-05-15,2021-03-31,아무도 없는 곳,3,20113
2021-05-14,2021-03-31,아무도 없는 곳,4,20110
2021-05-13,2021-03-31,아무도 없는 곳,15,20106
2021-05-12,2021-03-31,아무도 없는 곳,5,20091
2021-05-11,2021-03-31,아무도 없는 곳,7,20086
2021-05-10,2021-03-31,아무도 없는 곳,6,20079
2021-05-09,2021-03-31,아무도 없는 곳,5,20073
2021-05-08,2021-03-31,아무도 없는 곳,4,20068
2021-05-07,2021-03-31,아무도 없는 곳,13,20064
2021-05-06,2021-03-31,아무도 없는 곳,6,20051
2021-05-05,2021-03-31,아무도 없는 곳,14,20045
2021-05-04,2021-03-31,아무도 없는 곳,5,20031
2021-05-03,2021-03-31,아무도 없는 곳,13,20026
2021-05-02,2021-03-31,아무도 없는 곳,23,20013
2021-05-01,2021-03-31,아무도 없는 곳,23,19990
2021-04-30,2021-03-31,아무도 없는 곳,57,19967
2021-04-29,2021-03-31,아무도 없는 곳,68,19910
2021-04-28,2021-03-31,아무도 없는 곳,11,19842
2021-04-27,2021-03-31,아무도 없는 곳,33,19831
2021-04-26,2021-03-31,아무도 없는 곳,44,19798
2021-04-25,2021-03-31,아무도 없는 곳,101,19754
2021-04-24,2021-03-31,아무도 없는 곳,135,19653
2021-04-23,2021-03-31,아무도 없는 곳,18,19518
2021-04-22,2021-03-31,아무도 없는 곳,34,19500
2021-04-21,2021-03-31,아무도 없는 곳,50,19466
2021-04-20,2021-03-31,아무도 없는 곳,62,19416
2021-04-19,2021-03-31,아무도 없는 곳,43,19354
2021-04-18,2021-03-31,아무도 없는 곳,135,19311
2021-04-17,2021-03-31,아무도 없는 곳,469,19176
2021-04-16,2021-03-31,아무도 없는 곳,48,18707
2021-04-15,2021-03-31,아무도 없는 곳,83,18659
2021-04-14,2021-03-31,아무도 없는 곳,197,18576
2021-04-13,2021-03-31,아무도 없는 곳,158,18379
2021-04-12,2021-03-31,아무도 없는 곳,186,18221
2021-04-11,2021-03-31,아무도 없는 곳,676,18035
2021-04-10,2021-03-31,아무도 없는 곳,682,17359
2021-04-09,2021-03-31,아무도 없는 곳,386,16677
2021-04-08,2021-03-31,아무도 없는 곳,231,16291
2021-04-07,2021-03-31,아무도 없는 곳,424,16060
2021-04-06,2021-03-31,아무도 없는 곳,940,15636
2021-04-05,2021-03-31,아무도 없는 곳,825,14696
2021-04-04,2021-03-31,아무도 없는 곳,2376,13871
2021-04-03,2021-03-31,아무도 없는 곳,2723,11495
2021-04-02,2021-03-31,아무도 없는 곳,1924,8772
2021-04-01,2021-03-31,아무도 없는 곳,2118,6848
2021-03-31,2021-03-31,아무도 없는 곳,4468,4730
2021-03-17,2021-03-31,아무도 없는 곳,262,262
2024-12-09,2023-07-20,아버지의 마음,112,33867
2024-05-29,2023-07-20,아버지의 마음,44,33755
2024-04-07,2023-07-20,아버지의 마음,235,33711
2024-03-24,2023-07-20,아버지의 마음,69,33476
2023-12-17,2023-07-20,아버지의 마음,99,33407
2023-12-01,2023-07-20,아버지의 마음,159,33308
2023-11-24,2023-07-20,아버지의 마음,319,33149
2023-11-23,2023-07-20,아버지의 마음,130,32830
2023-11-18,2023-07-20,아버지의 마음,367,32700
2023-11-10,2023-07-20,아버지의 마음,130,32333
2023-11-09,2023-07-20,아버지의 마음,92,32203
2023-11-08,2023-07-20,아버지의 마음,42,32111
2023-11-04,2023-07-20,아버지의 마음,150,32069
2023-11-03,2023-07-20,아버지의 마음,164,31919
2023-11-01,2023-07-20,아버지의 마음,92,31755
2023-10-31,2023-07-20,아버지의 마음,458,31663
2023-10-30,2023-07-20,아버지의 마음,375,31205
2023-10-29,2023-07-20,아버지의 마음,270,30830
2023-10-27,2023-07-20,아버지의 마음,212,30560
2023-10-23,2023-07-20,아버지의 마음,465,30348
2023-10-21,2023-07-20,아버지의 마음,474,29883
2023-10-15,2023-07-20,아버지의 마음,201,29409
2023-10-01,2023-07-20,아버지의 마음,103,29208
2023-09-23,2023-07-20,아버지의 마음,87,29105
2023-09-18,2023-07-20,아버지의 마음,5,29018
2023-09-17,2023-07-20,아버지의 마음,213,29013
2023-09-16,2023-07-20,아버지의 마음,44,28800
2023-09-12,2023-07-20,아버지의 마음,4,28756
2023-09-11,2023-07-20,아버지의 마음,1,28752
2023-09-10,2023-07-20,아버지의 마음,88,28751
2023-09-08,2023-07-20,아버지의 마음,0,28663
2023-09-05,2023-07-20,아버지의 마음,2,28663
2023-09-04,2023-07-20,아버지의 마음,10,28661
2023-09-03,2023-07-20,아버지의 마음,14,28651
2023-09-02,2023-07-20,아버지의 마음,14,28637
2023-09-01,2023-07-20,아버지의 마음,2,28623
2023-08-31,2023-07-20,아버지의 마음,2,28621
2023-08-30,2023-07-20,아버지의 마음,155,28619
2023-08-29,2023-07-20,아버지의 마음,23,28464
2023-08-28,2023-07-20,아버지의 마음,104,28441
2023-08-27,2023-07-20,아버지의 마음,178,28337
2023-08-26,2023-07-20,아버지의 마음,86,28159
2023-08-25,2023-07-20,아버지의 마음,13,28073
2023-08-24,2023-07-20,아버지의 마음,16,28060
2023-08-23,2023-07-20,아버지의 마음,12,28044
2023-08-22,2023-07-20,아버지의 마음,80,28032
2023-08-21,2023-07-20,아버지의 마음,33,27952
2023-08-20,2023-07-20,아버지의 마음,786,27919
2023-08-19,2023-07-20,아버지의 마음,75,27133
2023-08-18,2023-07-20,아버지의 마음,32,27058
2023-08-17,2023-07-20,아버지의 마음,34,27026
2023-08-16,2023-07-20,아버지의 마음,311,26992
2023-08-15,2023-07-20,아버지의 마음,143,26681
2023-08-14,2023-07-20,아버지의 마음,36,26538
2023-08-13,2023-07-20,아버지의 마음,296,26502
2023-08-12,2023-07-20,아버지의 마음,529,26206
2023-08-11,2023-07-20,아버지의 마음,91,25677
2023-08-10,2023-07-20,아버지의 마음,29,25586
2023-08-09,2023-07-20,아버지의 마음,82,25557
2023-08-08,2023-07-20,아버지의 마음,153,25475
2023-08-07,2023-07-20,아버지의 마음,184,25322
2023-08-06,2023-07-20,아버지의 마음,1057,25138
2023-08-05,2023-07-20,아버지의 마음,431,24081
2023-08-04,2023-07-20,아버지의 마음,207,23650
2023-08-03,2023-07-20,아버지의 마음,277,23443
2023-08-02,2023-07-20,아버지의 마음,321,23166
2023-08-01,2023-07-20,아버지의 마음,538,22845
2023-07-31,2023-07-20,아버지의 마음,582,22307
2023-07-30,2023-07-20,아버지의 마음,1496,21725
2023-07-29,2023-07-20,아버지의 마음,882,20229
2023-07-28,2023-07-20,아버지의 마음,332,19347
2023-07-27,2023-07-20,아버지의 마음,302,19015
2023-07-26,2023-07-20,아버지의 마음,887,18713
2023-07-25,2023-07-20,아버지의 마음,1649,17826
2023-07-24,2023-07-20,아버지의 마음,1501,16177
2023-07-23,2023-07-20,아버지의 마음,2495,14676
2023-07-22,2023-07-20,아버지의 마음,1917,12181
2023-07-21,2023-07-20,아버지의 마음,1250,10264
2023-07-20,2023-07-20,아버지의 마음,1189,9014
2023-07-17,2023-07-20,아버지의 마음,300,7825
2023-07-16,2023-07-20,아버지의 마음,175,7525
2023-07-15,2023-07-20,아버지의 마음,118,7350
2023-07-14,2023-07-20,아버지의 마음,118,7232
2023-07-13,2023-07-20,아버지의 마음,198,7114
2023-07-12,2023-07-20,아버지의 마음,318,6916
2023-07-09,2023-07-20,아버지의 마음,236,6598
2023-07-08,2023-07-20,아버지의 마음,648,6362
2023-07-06,2023-07-20,아버지의 마음,883,5714
2023-07-04,2023-07-20,아버지의 마음,199,4831
2023-07-02,2023-07-20,아버지의 마음,210,4632
2023-07-01,2023-07-20,아버지의 마음,93,4422
2023-06-27,2023-07-20,아버지의 마음,411,4329
2023-06-26,2023-07-20,아버지의 마음,138,3918
2023-06-25,2023-07-20,아버지의 마음,308,3780
2023-06-23,2023-07-20,아버지의 마음,409,3472
2023-06-16,2023-07-20,아버지의 마음,985,3063
2023-06-15,2023-07-20,아버지의 마음,1187,2078
2023-06-13,2023-07-20,아버지의 마음,247,891
2023-06-12,2023-07-20,아버지의 마음,56,644
2023-06-08,2023-07-20,아버지의 마음,480,588
2023-05-31,2023-07-20,아버지의 마음,108,108
2022-07-05,2022-06-16,아부쟁이,0,896
2022-06-28,2022-06-16,아부쟁이,2,896
2022-06-27,2022-06-16,아부쟁이,2,894
2022-06-25,2022-06-16,아부쟁이,4,892
2022-06-24,2022-06-16,아부쟁이,4,888
2022-06-23,2022-06-16,아부쟁이,3,884
2022-06-22,2022-06-16,아부쟁이,16,881
2022-06-21,2022-06-16,아부쟁이,38,865
2022-06-20,2022-06-16,아부쟁이,46,827
2022-06-19,2022-06-16,아부쟁이,49,781
2022-06-18,2022-06-16,아부쟁이,32,732
2022-06-17,2022-06-16,아부쟁이,30,700
2022-06-16,2022-06-16,아부쟁이,289,670
2022-06-10,2022-06-16,아부쟁이,183,381
2022-06-02,2022-06-16,아부쟁이,198,198
2023-09-23,2016-09-28,아수라,69,2594943
2022-10-02,2016-09-28,아수라,96,2594874
2020-05-05,2016-09-28,아수라,9,2594778
2020-05-03,2016-09-28,아수라,6,2594769
2020-04-30,2016-09-28,아수라,14,2594763
2020-04-29,2016-09-28,아수라,14,2594749
2020-04-28,2016-09-28,아수라,2,2594735
2020-04-27,2016-09-28,아수라,8,2594733
2020-04-26,2016-09-28,아수라,5,2594725
2020-04-25,2016-09-28,아수라,25,2594720
2021-03-30,2021-03-18,아수라도,16,3166
2021-03-29,2021-03-18,아수라도,17,3150
2021-03-28,2021-03-18,아수라도,39,3133
2021-03-27,2021-03-18,아수라도,43,3094
2021-03-26,2021-03-18,아수라도,16,3051
2021-03-25,2021-03-18,아수라도,12,3035
2021-03-24,2021-03-18,아수라도,127,3023
2021-03-23,2021-03-18,아수라도,260,2896
2021-03-22,2021-03-18,아수라도,344,2636
2021-03-21,2021-03-18,아수라도,615,2292
2021-03-20,2021-03-18,아수라도,800,1677
2021-03-19,2021-03-18,아수라도,355,877
2021-03-18,2021-03-18,아수라도,423,522
2021-03-11,2021-03-18,아수라도,99,99
2022-01-15,2010-12-02,아웃레이지,7,1854
2022-01-12,2010-12-02,아웃레이지,8,1847
2020-07-01,2006-09-07,아워 뮤직,19,1610
2020-06-25,2006-09-07,아워 뮤직,6,1591
2020-06-19,2006-09-07,아워 뮤직,15,1585
2022-11-26,2021-11-11,아워 미드나잇,9,3655
2022-01-03,2021-11-11,아워 미드나잇,1,3646
2021-12-30,2021-11-11,아워 미드나잇,3,3645
2021-12-28,2021-11-11,아워 미드나잇,3,3642
2021-12-24,2021-11-11,아워 미드나잇,2,3639
2021-12-22,2021-11-11,아워 미드나잇,4,3637
2021-12-20,2021-11-11,아워 미드나잇,2,3633
2021-12-19,2021-11-11,아워 미드나잇,32,3631
2021-12-16,2021-11-11,아워 미드나잇,1,3599
2021-12-15,2021-11-11,아워 미드나잇,33,3598
2021-12-14,2021-11-11,아워 미드나잇,32,3565
2021-12-13,2021-11-11,아워 미드나잇,30,3533
2021-12-12,2021-11-11,아워 미드나잇,64,3503
2021-12-11,2021-11-11,아워 미드나잇,135,3439
2021-12-10,2021-11-11,아워 미드나잇,32,3304
2021-12-09,2021-11-11,아워 미드나잇,74,3272
2021-12-08,2021-11-11,아워 미드나잇,42,3198
2021-12-07,2021-11-11,아워 미드나잇,36,3156
2021-12-06,2021-11-11,아워 미드나잇,3,3120
2021-12-05,2021-11-11,아워 미드나잇,3,3117
