Date,Movie,Chain,Screenings,day_of_week,Screen_Share
2019-12-15,쥬만지: 넥스트 레벨,메가박스,1067,Sunday,22.1
2019-12-15,쥬만지: 넥스트 레벨,씨네Q,81,Sunday,31.5
2019-12-15,포드 V 페라리,CGV,763,Sunday,9.5
2019-12-15,포드 V 페라리,롯데시네마,567,Sunday,9.7
2019-12-15,포드 V 페라리,메가박스,586,Sunday,12.1
2019-12-15,포드 V 페라리,씨네Q,27,Sunday,10.5
2019-12-15,나이브스 아웃,CGV,496,Sunday,6.2
2019-12-15,나이브스 아웃,롯데시네마,325,Sunday,5.5
2019-12-15,나이브스 아웃,메가박스,223,Sunday,4.6
2019-12-15,나이브스 아웃,씨네Q,8,Sunday,3.1
2019-12-15,아내를 죽였다,CGV,283,Sunday,3.5
2019-12-15,아내를 죽였다,롯데시네마,369,Sunday,6.3
2019-12-15,아내를 죽였다,메가박스,254,Sunday,5.3
2019-12-15,아내를 죽였다,씨네Q,8,Sunday,3.1
2019-12-16,겨울왕국 2,CGV,2186,Monday,30.0
2019-12-16,겨울왕국 2,롯데시네마,1693,Monday,31.7
2019-12-16,겨울왕국 2,메가박스,1452,Monday,32.9
2019-12-16,겨울왕국 2,씨네Q,68,Monday,29.7
2019-12-16,쥬만지: 넥스트 레벨,CGV,1893,Monday,25.9
2019-12-16,쥬만지: 넥스트 레벨,롯데시네마,1462,Monday,27.4
2019-12-16,쥬만지: 넥스트 레벨,메가박스,1009,Monday,22.9
2019-12-16,쥬만지: 넥스트 레벨,씨네Q,67,Monday,29.3
2019-12-16,포드 V 페라리,CGV,821,Monday,11.3
2019-12-16,포드 V 페라리,롯데시네마,616,Monday,11.5
2019-12-16,포드 V 페라리,메가박스,594,Monday,13.5
2019-12-16,포드 V 페라리,씨네Q,27,Monday,11.8
2019-12-16,나이브스 아웃,CGV,595,Monday,8.2
2019-12-16,나이브스 아웃,롯데시네마,368,Monday,6.9
2019-12-16,나이브스 아웃,메가박스,262,Monday,5.9
2019-12-16,나이브스 아웃,씨네Q,9,Monday,3.9
2019-12-16,감쪽같은 그녀,CGV,283,Monday,3.9
2019-12-16,감쪽같은 그녀,롯데시네마,364,Monday,6.8
2019-12-16,감쪽같은 그녀,메가박스,298,Monday,6.8
2019-12-16,감쪽같은 그녀,씨네Q,25,Monday,10.9
2019-12-17,겨울왕국 2,CGV,2195,Tuesday,30.0
2019-12-17,겨울왕국 2,롯데시네마,1671,Tuesday,31.6
2019-12-17,겨울왕국 2,메가박스,1494,Tuesday,34.1
2019-12-17,겨울왕국 2,씨네Q,67,Tuesday,28.5
2019-12-17,쥬만지: 넥스트 레벨,CGV,1893,Tuesday,25.8
2019-12-17,쥬만지: 넥스트 레벨,롯데시네마,1435,Tuesday,27.1
2019-12-17,쥬만지: 넥스트 레벨,메가박스,965,Tuesday,22.0
2019-12-17,쥬만지: 넥스트 레벨,씨네Q,75,Tuesday,31.9
2019-12-17,포드 V 페라리,CGV,822,Tuesday,11.2
2019-12-17,포드 V 페라리,롯데시네마,617,Tuesday,11.7
2019-12-17,포드 V 페라리,메가박스,587,Tuesday,13.4
2019-12-17,포드 V 페라리,씨네Q,26,Tuesday,11.1
2019-12-17,나이브스 아웃,CGV,595,Tuesday,8.1
2019-12-17,나이브스 아웃,롯데시네마,387,Tuesday,7.3
2019-12-17,나이브스 아웃,메가박스,278,Tuesday,6.3
2019-12-17,나이브스 아웃,씨네Q,9,Tuesday,3.8
2019-12-17,감쪽같은 그녀,CGV,299,Tuesday,4.1
2019-12-17,감쪽같은 그녀,롯데시네마,381,Tuesday,7.2
2019-12-17,감쪽같은 그녀,메가박스,286,Tuesday,6.5
2019-12-17,감쪽같은 그녀,씨네Q,21,Tuesday,8.9
2019-12-18,시동,CGV,3243,Wednesday,41.4
2019-12-18,시동,롯데시네마,2613,Wednesday,45.8
2019-12-18,시동,메가박스,2029,Wednesday,42.9
2019-12-18,시동,씨네Q,113,Wednesday,45.0
2019-12-18,겨울왕국 2,CGV,1732,Wednesday,22.1
2019-12-18,겨울왕국 2,롯데시네마,1248,Wednesday,21.9
2019-12-18,겨울왕국 2,메가박스,1112,Wednesday,23.5
2019-12-18,겨울왕국 2,씨네Q,51,Wednesday,20.3
2019-12-18,쥬만지: 넥스트 레벨,CGV,1097,Wednesday,14.0
2019-12-18,쥬만지: 넥스트 레벨,롯데시네마,772,Wednesday,13.5
2019-12-18,쥬만지: 넥스트 레벨,메가박스,654,Wednesday,13.8
2019-12-18,쥬만지: 넥스트 레벨,씨네Q,32,Wednesday,12.7
2019-12-18,포드 V 페라리,CGV,629,Wednesday,8.0
2019-12-18,포드 V 페라리,롯데시네마,461,Wednesday,8.1
2019-12-18,포드 V 페라리,메가박스,406,Wednesday,8.6
2019-12-18,포드 V 페라리,씨네Q,22,Wednesday,8.8
2019-12-18,나이브스 아웃,CGV,389,Wednesday,5.0
2019-12-18,나이브스 아웃,롯데시네마,215,Wednesday,3.8
2019-12-18,나이브스 아웃,메가박스,141,Wednesday,3.0
2019-12-18,나이브스 아웃,씨네Q,4,Wednesday,1.6
2019-12-19,백두산,CGV,3430,Thursday,44.4
2019-12-19,백두산,롯데시네마,2793,Thursday,48.2
2019-12-19,백두산,메가박스,2085,Thursday,43.9
2019-12-19,백두산,씨네Q,100,Thursday,40.0
2019-12-19,시동,CGV,1901,Thursday,24.6
2019-12-19,시동,롯데시네마,1666,Thursday,28.7
2019-12-19,시동,메가박스,1370,Thursday,28.9
2019-12-19,시동,씨네Q,71,Thursday,28.4
2019-12-19,겨울왕국 2,CGV,982,Thursday,12.7
2019-12-19,겨울왕국 2,롯데시네마,522,Thursday,9.0
2019-12-19,겨울왕국 2,메가박스,564,Thursday,11.9
2019-12-19,겨울왕국 2,씨네Q,29,Thursday,11.6
2019-12-19,쥬만지: 넥스트 레벨,CGV,425,Thursday,5.5
2019-12-19,쥬만지: 넥스트 레벨,롯데시네마,217,Thursday,3.7
2019-12-19,쥬만지: 넥스트 레벨,메가박스,203,Thursday,4.3
2019-12-19,쥬만지: 넥스트 레벨,씨네Q,19,Thursday,7.6
2019-12-19,신비아파트 극장판 하늘도깨비 대 요르문간드,CGV,320,Thursday,4.1
2019-12-19,신비아파트 극장판 하늘도깨비 대 요르문간드,롯데시네마,305,Thursday,5.3
2019-12-19,신비아파트 극장판 하늘도깨비 대 요르문간드,메가박스,215,Thursday,4.5
2019-12-19,신비아파트 극장판 하늘도깨비 대 요르문간드,씨네Q,11,Thursday,4.4
2019-12-20,백두산,CGV,3657,Friday,46.4
2019-12-20,백두산,롯데시네마,2831,Friday,48.1
2019-12-20,백두산,메가박스,2167,Friday,44.7
2019-12-20,백두산,씨네Q,109,Friday,43.8
2019-12-20,시동,CGV,1881,Friday,23.9
2019-12-20,시동,롯데시네마,1704,Friday,28.9
2019-12-20,시동,메가박스,1361,Friday,28.1
2019-12-20,시동,씨네Q,75,Friday,30.1
2019-12-20,겨울왕국 2,CGV,925,Friday,11.7
2019-12-20,겨울왕국 2,롯데시네마,527,Friday,9.0
2019-12-20,겨울왕국 2,메가박스,589,Friday,12.2
2019-12-20,겨울왕국 2,씨네Q,25,Friday,10.0
2019-12-20,신비아파트 극장판 하늘도깨비 대 요르문간드,CGV,329,Friday,4.2
2019-12-20,신비아파트 극장판 하늘도깨비 대 요르문간드,롯데시네마,325,Friday,5.5
2019-12-20,신비아파트 극장판 하늘도깨비 대 요르문간드,메가박스,215,Friday,4.4
2019-12-20,신비아파트 극장판 하늘도깨비 대 요르문간드,씨네Q,13,Friday,5.2
2019-12-20,쥬만지: 넥스트 레벨,CGV,410,Friday,5.2
2019-12-20,쥬만지: 넥스트 레벨,롯데시네마,220,Friday,3.7
2019-12-20,쥬만지: 넥스트 레벨,메가박스,203,Friday,4.2
2019-12-20,쥬만지: 넥스트 레벨,씨네Q,12,Friday,4.8
2019-12-21,백두산,CGV,4038,Saturday,49.1
2019-12-21,백두산,롯데시네마,3031,Saturday,49.3
2019-12-21,백두산,메가박스,2335,Saturday,46.0
2019-12-21,백두산,씨네Q,124,Saturday,47.9
2019-12-21,시동,CGV,1742,Saturday,21.2
2019-12-21,시동,롯데시네마,1415,Saturday,23.0
2019-12-21,시동,메가박스,1206,Saturday,23.8
2019-12-21,시동,씨네Q,70,Saturday,27.0
2019-12-21,겨울왕국 2,CGV,931,Saturday,11.3
2019-12-21,겨울왕국 2,롯데시네마,605,Saturday,9.8
2019-12-21,겨울왕국 2,메가박스,660,Saturday,13.0
2019-12-21,겨울왕국 2,씨네Q,19,Saturday,7.3
2019-12-21,신비아파트 극장판 하늘도깨비 대 요르문간드,CGV,652,Saturday,7.9
2019-12-21,신비아파트 극장판 하늘도깨비 대 요르문간드,롯데시네마,677,Saturday,11.0
2019-12-21,신비아파트 극장판 하늘도깨비 대 요르문간드,메가박스,431,Saturday,8.5
2019-12-21,신비아파트 극장판 하늘도깨비 대 요르문간드,씨네Q,24,Saturday,9.3
2019-12-21,쥬만지: 넥스트 레벨,CGV,284,Saturday,3.5
2019-12-21,쥬만지: 넥스트 레벨,롯데시네마,175,Saturday,2.8
2019-12-21,쥬만지: 넥스트 레벨,메가박스,155,Saturday,3.1
2019-12-21,쥬만지: 넥스트 레벨,씨네Q,12,Saturday,4.6
2019-12-22,백두산,CGV,3943,Sunday,49.1
2019-12-22,백두산,롯데시네마,2903,Sunday,47.9
2019-12-22,백두산,메가박스,2289,Sunday,46.0
2019-12-22,백두산,씨네Q,122,Sunday,47.8
2019-12-22,시동,CGV,1689,Sunday,21.0
2019-12-22,시동,롯데시네마,1353,Sunday,22.3
2019-12-22,시동,메가박스,1160,Sunday,23.3
2019-12-22,시동,씨네Q,73,Sunday,28.6
2019-12-22,겨울왕국 2,CGV,882,Sunday,11.0
2019-12-22,겨울왕국 2,롯데시네마,654,Sunday,10.8
2019-12-22,겨울왕국 2,메가박스,658,Sunday,13.2
2019-12-22,겨울왕국 2,씨네Q,16,Sunday,6.3
2019-12-22,신비아파트 극장판 하늘도깨비 대 요르문간드,CGV,677,Sunday,8.4
2019-12-22,신비아파트 극장판 하늘도깨비 대 요르문간드,롯데시네마,700,Sunday,11.5
2019-12-22,신비아파트 극장판 하늘도깨비 대 요르문간드,메가박스,437,Sunday,8.8
2019-12-22,신비아파트 극장판 하늘도깨비 대 요르문간드,씨네Q,25,Sunday,9.8
2019-12-22,쥬만지: 넥스트 레벨,CGV,276,Sunday,3.4
2019-12-22,쥬만지: 넥스트 레벨,롯데시네마,173,Sunday,2.9
2019-12-22,쥬만지: 넥스트 레벨,메가박스,151,Sunday,3.0
2019-12-22,쥬만지: 넥스트 레벨,씨네Q,10,Sunday,3.9
2019-12-23,백두산,CGV,3699,Monday,47.9
2019-12-23,백두산,롯데시네마,2766,Monday,48.0
2019-12-23,백두산,메가박스,2200,Monday,46.2
2019-12-23,백두산,씨네Q,101,Monday,47.4
2019-12-23,시동,CGV,1766,Monday,22.9
2019-12-23,시동,롯데시네마,1446,Monday,25.1
2019-12-23,시동,메가박스,1217,Monday,25.6
2019-12-23,시동,씨네Q,67,Monday,31.5
2019-12-23,겨울왕국 2,CGV,915,Monday,11.9
2019-12-23,겨울왕국 2,롯데시네마,598,Monday,10.4
2019-12-23,겨울왕국 2,메가박스,591,Monday,12.4
2019-12-23,겨울왕국 2,씨네Q,14,Monday,6.6
2019-12-23,신비아파트 극장판 하늘도깨비 대 요르문간드,CGV,356,Monday,4.6
2019-12-23,신비아파트 극장판 하늘도깨비 대 요르문간드,롯데시네마,349,Monday,6.1
2019-12-23,신비아파트 극장판 하늘도깨비 대 요르문간드,메가박스,251,Monday,5.3
2019-12-23,신비아파트 극장판 하늘도깨비 대 요르문간드,씨네Q,10,Monday,4.7
2019-12-23,쥬만지: 넥스트 레벨,CGV,328,Monday,4.2
2019-12-23,쥬만지: 넥스트 레벨,롯데시네마,213,Monday,3.7
2019-12-23,쥬만지: 넥스트 레벨,메가박스,170,Monday,3.6
2019-12-23,쥬만지: 넥스트 레벨,씨네Q,8,Monday,3.8
2019-12-24,백두산,CGV,3269,Tuesday,38.8
2019-12-24,백두산,롯데시네마,2256,Tuesday,36.1
2019-12-24,백두산,메가박스,1879,Tuesday,36.7
2019-12-24,백두산,씨네Q,103,Tuesday,39.0
2019-12-24,캣츠,CGV,2307,Tuesday,27.4
2019-12-24,캣츠,롯데시네마,1636,Tuesday,26.2
2019-12-24,캣츠,메가박스,1397,Tuesday,27.3
2019-12-24,캣츠,씨네Q,68,Tuesday,25.8
2019-12-24,시동,CGV,1179,Tuesday,14.0
2019-12-24,시동,롯데시네마,1098,Tuesday,17.6
2019-12-24,시동,메가박스,796,Tuesday,15.5
2019-12-24,시동,씨네Q,56,Tuesday,21.2
2019-12-24,겨울왕국 2,CGV,683,Tuesday,8.1
2019-12-24,겨울왕국 2,롯데시네마,396,Tuesday,6.3
2019-12-24,겨울왕국 2,메가박스,428,Tuesday,8.4
2019-12-24,겨울왕국 2,씨네Q,4,Tuesday,1.5
2019-12-24,신비아파트 극장판 하늘도깨비 대 요르문간드,CGV,269,Tuesday,3.2
2019-12-24,신비아파트 극장판 하늘도깨비 대 요르문간드,롯데시네마,264,Tuesday,4.2
2019-12-24,신비아파트 극장판 하늘도깨비 대 요르문간드,메가박스,213,Tuesday,4.2
2019-12-24,신비아파트 극장판 하늘도깨비 대 요르문간드,씨네Q,10,Tuesday,3.8
2019-12-25,백두산,CGV,3224,Wednesday,37.1
2019-12-25,백두산,롯데시네마,2201,Wednesday,33.9
2019-12-25,백두산,메가박스,1829,Wednesday,34.7
2019-12-25,백두산,씨네Q,100,Wednesday,36.6
2019-12-25,캣츠,CGV,1920,Wednesday,22.1
2019-12-25,캣츠,롯데시네마,1380,Wednesday,21.3
2019-12-25,캣츠,메가박스,1242,Wednesday,23.6
2019-12-25,캣츠,씨네Q,67,Wednesday,24.5
2019-12-25,시동,CGV,1210,Wednesday,13.9
2019-12-25,시동,롯데시네마,1153,Wednesday,17.8
2019-12-25,시동,메가박스,813,Wednesday,15.4
2019-12-25,시동,씨네Q,50,Wednesday,18.3
2019-12-25,겨울왕국 2,CGV,835,Wednesday,9.6
2019-12-25,겨울왕국 2,롯데시네마,546,Wednesday,8.4
2019-12-25,겨울왕국 2,메가박스,510,Wednesday,9.7
2019-12-25,겨울왕국 2,씨네Q,9,Wednesday,3.3
2019-12-25,신비아파트 극장판 하늘도깨비 대 요르문간드,CGV,546,Wednesday,6.3
2019-12-25,신비아파트 극장판 하늘도깨비 대 요르문간드,롯데시네마,471,Wednesday,7.3
2019-12-25,신비아파트 극장판 하늘도깨비 대 요르문간드,메가박스,357,Wednesday,6.8
2019-12-25,신비아파트 극장판 하늘도깨비 대 요르문간드,씨네Q,17,Wednesday,6.2
2019-12-26,백두산,CGV,2525,Thursday,32.1
2019-12-26,백두산,롯데시네마,1609,Thursday,27.8
2019-12-26,백두산,메가박스,1485,Thursday,31.0
2019-12-26,백두산,씨네Q,82,Thursday,30.8
2019-12-26,천문: 하늘에 묻는다,CGV,1481,Thursday,18.8
2019-12-26,천문: 하늘에 묻는다,롯데시네마,1698,Thursday,29.3
2019-12-26,천문: 하늘에 묻는다,메가박스,1069,Thursday,22.3
2019-12-26,천문: 하늘에 묻는다,씨네Q,57,Thursday,21.4
2019-12-26,캣츠,CGV,1333,Thursday,17.0
2019-12-26,캣츠,롯데시네마,866,Thursday,14.9
2019-12-26,캣츠,메가박스,872,Thursday,18.2
2019-12-26,캣츠,씨네Q,35,Thursday,13.2
2019-12-26,시동,CGV,1105,Thursday,14.1
